Criação das árvores ordenadas:
n_persons	index	time        
65536    	0    	7.029100e-02
65536    	1    	8.740140e-02
65536    	2    	7.964970e-02
65536    	3    	7.088050e-02

Procura de nós nas árvores:
n_persons	index	time        
65536    	0    	6.509650e-02
65536    	1    	1.009216e-01
65536    	2    	8.997970e-02
65536    	3    	5.475210e-02

Maior profundidade das árvores:
n_persons	index	time        	depth
65536    	0    	3.868900e-03	40   
65536    	1    	4.124100e-03	39   
65536    	2    	4.231300e-03	36   
65536    	3    	4.162800e-03	37   

Número de nós em cada nível:
n_persons	index	time        	lvl0  	lvl1  	lvl2  	lvl3  	lvl4  	lvl5  	lvl6  	lvl7  	lvl8  	lvl9  	lvl10 	lvl11 	lvl12 	lvl13 	lvl14 	lvl15 	lvl16 	lvl17 	lvl18 	lvl19 	lvl20 	lvl21 	lvl22 	lvl23 	lvl24 	lvl25 	lvl26 	lvl27 	lvl28 	lvl29 	lvl30 	lvl31 	lvl32 	lvl33 	lvl34 	lvl35 	lvl36 	lvl37 	lvl38 	lvl39 	lvl40 
65536    	0    	3.355200e-03	1     	2     	4     	8     	16    	31    	61    	110   	204   	331   	544   	850   	1248  	1752  	2258  	2736  	3192  	3651  	4082  	4433  	4656  	4803  	4775  	4556  	4191  	3772  	3342  	2800  	2172  	1667  	1193  	829   	519   	328   	201   	107   	59    	33    	13    	5     	1     
65536    	1    	3.195300e-03	1     	2     	4     	8     	16    	32    	63    	124   	233   	423   	736   	1146  	1663  	2272  	2951  	3728  	4464  	5125  	5681  	5925  	5886  	5522  	4958  	4075  	3287  	2469  	1783  	1217  	763   	448   	246   	130   	73    	41    	20    	11    	5     	3     	1     	1     	nan   
65536    	2    	3.956300e-03	1     	2     	4     	8     	16    	31    	61    	117   	226   	417   	722   	1226  	1877  	2763  	3737  	4765  	5569  	6044  	6230  	6059  	5585  	4889  	4085  	3193  	2427  	1831  	1341  	920   	604   	380   	225   	108   	46    	15    	9     	2     	1     	nan   	nan   	nan   	nan   
65536    	3    	1.232300e-02	1     	2     	4     	8     	16    	32    	64    	122   	237   	416   	714   	1151  	1779  	2572  	3523  	4490  	5264  	5910  	6168  	6124  	5714  	5107  	4246  	3507  	2697  	1977  	1364  	925   	595   	370   	220   	118   	58    	20    	11    	6     	3     	1     	nan   	nan   	nan   

Lista de pessoas (índice 0, filtro "John "):
#       	name (0)                       	zip_code (1)                                                   	telephone number (2)	social security number (3)
1       	John Adams                     	11207 Brooklyn (Kings county)                                  	7459 635 865     	435-18-4995            
256     	John Day                       	94533 Fairfield (Solano county)                                	6994 977 996     	649-58-3691            
257     	John Dean                      	33186 Miami (Miami-Dade county)                                	1258 107 711     	263-13-3539            
258     	John Decker                    	20906 Silver Spring (Montgomery county)                        	1213 201 185     	900-26-5908            
259     	John Dejesus                   	95035 Milpitas (Santa Clara county)                            	8482 717 341     	299-57-4941            
260     	John Delacruz                  	78249 San Antonio (Bexar county)                               	6490 551 172     	945-86-2683            
261     	John Deleon                    	77479 Sugar Land (Fort Bend county)                            	3179 732 781     	222-14-6217            
262     	John Deleon                    	85364 Yuma (Yuma county)                                       	7461 708 818     	141-10-9395            
263     	John Deleon                    	87120 Albuquerque (Bernalillo county)                          	7706 701 116     	345-07-9828            
264     	John Delgado                   	92801 Anaheim (Orange county)                                  	2906 307 382     	274-04-9112            
265     	John Delgado                   	96818 Honolulu (Honolulu county)                               	6213 274 511     	020-92-5297            
266     	John Dennis                    	91335 Reseda (Los Angeles county)                              	7238 163 343     	728-67-4841            
267     	John Diaz                      	11385 Ridgewood (Queens county)                                	3979 661 811     	273-96-0733            
268     	John Diaz                      	78245 San Antonio (Bexar county)                               	8030 397 676     	803-47-0162            
269     	John Dixon                     	30263 Newnan (Coweta county)                                   	1931 590 157     	332-58-2136            
270     	John Dixon                     	60073 Round Lake (Lake county)                                 	5220 269 801     	011-77-4717            
271     	John Dixon                     	92553 Moreno Valley (Riverside county)                         	5654 093 892     	794-16-6517            
272     	John Dixon                     	95630 Folsom (Sacramento county)                               	2430 470 508     	826-23-7212            
273     	John Dominguez                 	60614 Chicago (Cook county)                                    	9401 870 443     	001-93-7027            
274     	John Dorsey                    	11206 Brooklyn (Kings county)                                  	4951 133 741     	963-52-8771            
275     	John Drake                     	91766 Pomona (Los Angeles county)                              	2016 647 865     	196-58-8472            
276     	John Duarte                    	60609 Chicago (Cook county)                                    	6136 628 877     	526-30-8977            
277     	John Dudley                    	84043 Lehi (Utah county)                                       	7716 082 670     	703-24-2388            
278     	John Dunn                      	92683 Westminster (Orange county)                              	1339 924 693     	555-94-1420            
279     	John Eaton                     	11373 Elmhurst (Queens county)                                 	4194 186 836     	073-59-9581            
280     	John Edwards                   	78666 San Marcos (Hays county)                                 	8708 790 844     	047-27-0374            
281     	John Edwards                   	92677 Laguna Niguel (Orange county)                            	6764 499 591     	927-82-6955            
282     	John Elliott                   	33313 Fort Lauderdale (Broward county)                         	6630 567 312     	781-57-9609            
283     	John Ellis                     	11210 Brooklyn (Kings county)                                  	9168 053 700     	676-02-2086            
284     	John Ellis                     	11234 Brooklyn (Kings county)                                  	3208 977 477     	675-45-3157            
285     	John Ellis                     	90001 Los Angeles (Los Angeles county)                         	1527 071 929     	728-24-1387            
286     	John Ellis                     	93065 Simi Valley (Ventura county)                             	8572 870 520     	764-47-1896            
287     	John Ellison                   	22193 Woodbridge (Prince William county)                       	1520 728 548     	598-56-3961            
288     	John Enriquez                  	10456 Bronx (Bronx county)                                     	1879 282 784     	046-82-3360            
289     	John Espinoza                  	10002 New York City (New York county)                          	5700 599 675     	192-02-3735            
290     	John Estrada                   	10977 Spring Valley (Rockland county)                          	8401 632 579     	690-52-5271            
291     	John Evans                     	19120 Philadelphia (Philadelphia county)                       	6368 121 047     	653-40-7634            
292     	John Evans                     	33142 Miami (Miami-Dade county)                                	1807 912 422     	241-17-7104            
293     	John Evans                     	75211 Dallas (Dallas county)                                   	2029 619 580     	653-99-6734            
294     	John Evans                     	80634 Greeley (Weld county)                                    	4338 580 669     	648-17-4138            
295     	John Evans                     	92804 Anaheim (Orange county)                                  	1820 308 338     	049-28-5953            
296     	John Farley                    	93306 Bakersfield (Kern county)                                	1531 689 067     	356-22-7721            
297     	John Faulkner                  	10468 Bronx (Bronx county)                                     	1502 896 856     	380-69-9648            
298     	John Fernandez                 	78240 San Antonio (Bexar county)                               	8632 937 922     	283-61-6013            
299     	John Fernandez                 	97701 Bend (Deschutes county)                                  	5371 244 058     	499-71-2907            
300     	John Fischer                   	90650 Norwalk (Los Angeles county)                             	7440 953 964     	444-72-1431            
301     	John Fisher                    	92630 Lake Forest (Orange county)                              	7471 234 901     	877-60-5453            
302     	John Fitzpatrick               	21234 Parkville (Baltimore county)                             	1422 121 461     	955-05-7150            
303     	John Fitzpatrick               	92630 Lake Forest (Orange county)                              	7497 428 813     	078-65-8743            
304     	John Fleming                   	8701 Lakewood (Ocean county)                                   	3173 925 572     	948-29-2270            
305     	John Fletcher                  	90201 Bell (Los Angeles county)                                	9429 855 561     	202-52-2811            
306     	John Flores                    	29681 Simpsonville (Greenville county)                         	2482 512 721     	897-52-8731            
307     	John Flores                    	34953 Port St. Lucie (St. Lucie county)                        	6007 042 544     	087-39-2004            
