Criação das árvores ordenadas:
n_persons	index	time        
131072   	0    	1.524943e-01
131072   	1    	1.847001e-01
131072   	2    	2.013229e-01
131072   	3    	1.610040e-01

Procura de nós nas árvores:
n_persons	index	time        
131072   	0    	1.819032e-01
131072   	1    	1.981311e-01
131072   	2    	1.412904e-01
131072   	3    	1.432064e-01

Maior profundidade das árvores:
n_persons	index	time        	depth
131072   	0    	7.385700e-03	45   
131072   	1    	8.441900e-03	42   
131072   	2    	7.884700e-03	38   
131072   	3    	1.050710e-02	38   

Número de nós em cada nível:
n_persons	index	time        	lvl0  	lvl1  	lvl2  	lvl3  	lvl4  	lvl5  	lvl6  	lvl7  	lvl8  	lvl9  	lvl10 	lvl11 	lvl12 	lvl13 	lvl14 	lvl15 	lvl16 	lvl17 	lvl18 	lvl19 	lvl20 	lvl21 	lvl22 	lvl23 	lvl24 	lvl25 	lvl26 	lvl27 	lvl28 	lvl29 	lvl30 	lvl31 	lvl32 	lvl33 	lvl34 	lvl35 	lvl36 	lvl37 	lvl38 	lvl39 	lvl40 	lvl41 	lvl42 	lvl43 	lvl44 	lvl45 
131072   	0    	1.288850e-02	1     	2     	4     	8     	16    	31    	61    	116   	218   	379   	630   	1033  	1567  	2294  	3126  	4070  	5080  	6004  	6902  	7820  	8541  	9081  	9329  	9351  	9118  	8579  	7837  	6881  	5870  	4879  	3774  	2845  	2034  	1415  	892   	536   	338   	215   	102   	45    	25    	11    	8     	2     	1     	1     
131072   	1    	8.627700e-03	1     	2     	4     	8     	16    	32    	64    	124   	242   	447   	802   	1343  	2131  	3042  	4212  	5506  	6872  	8296  	9576  	10692 	11335 	11477 	10974 	9967  	8710  	7158  	5642  	4278  	3033  	1976  	1275  	787   	473   	271   	143   	71    	40    	23    	13    	6     	5     	2     	1     	nan   	nan   	nan   
131072   	2    	1.707520e-02	1     	2     	4     	8     	16    	32    	61    	119   	230   	435   	783   	1364  	2248  	3471  	5046  	6832  	8743  	10282 	11314 	11904 	11762 	11148 	10065 	8657  	7079  	5551  	4210  	3206  	2381  	1620  	1040  	682   	411   	192   	104   	44    	14    	8     	3     	nan   	nan   	nan   	nan   	nan   	nan   	nan   
131072   	3    	1.854300e-02	1     	2     	4     	8     	16    	32    	64    	123   	243   	442   	789   	1324  	2138  	3251  	4670  	6386  	8137  	9784  	11000 	11696 	11805 	11315 	10413 	9074  	7593  	6192  	4765  	3407  	2370  	1577  	1023  	642   	391   	216   	97    	47    	20    	12    	3     	nan   	nan   	nan   	nan   	nan   	nan   	nan   

Lista de pessoas (índice 0, filtro "John "):
#       	name (0)                       	zip_code (1)                                                   	telephone number (2)	social security number (3)
1       	John Abbott                    	98052 Redmond (King county)                                    	5339 868 545     	597-10-9426            
251     	John Bryant                    	75040 Garland (Dallas county)                                  	6166 949 035     	047-80-5905            
252     	John Bryant                    	77573 League City (Galveston county)                           	2338 614 398     	105-19-5093            
253     	John Bryant                    	85281 Tempe (Maricopa county)                                  	1453 612 627     	148-85-5252            
254     	John Buchanan                  	90037 Los Angeles (Los Angeles county)                         	6028 845 803     	138-27-4672            
255     	John Buck                      	11233 Brooklyn (Kings county)                                  	7048 893 276     	190-54-5646            
256     	John Buckley                   	33647 Tampa (Hillsborough county)                              	6524 451 836     	699-91-9561            
257     	John Buckley                   	92683 Westminster (Orange county)                              	1384 112 351     	672-80-7580            
258     	John Buckley                   	94015 Daly City (San Mateo county)                             	1271 841 665     	272-60-1438            
259     	John Bullock                   	73099 Yukon (Canadian county)                                  	8994 975 205     	520-06-0522            
260     	John Bullock                   	80634 Greeley (Weld county)                                    	5964 698 537     	101-29-2461            
261     	John Burgess                   	92105 San Diego (San Diego county)                             	7757 395 987     	892-95-0476            
262     	John Burke                     	90805 Long Beach (Los Angeles county)                          	1178 996 304     	490-41-4870            
263     	John Burke                     	97006 Beaverton (Washington county)                            	3651 669 826     	601-81-5448            
264     	John Burnett                   	78660 Pflugerville (Travis county)                             	1316 086 837     	701-79-0935            
265     	John Burns                     	11210 Brooklyn (Kings county)                                  	1323 181 410     	033-19-3343            
266     	John Burns                     	23462 Virginia Beach (Virginia Beach City county)              	4393 119 000     	602-89-2397            
267     	John Burns                     	85035 Phoenix (Maricopa county)                                	9746 153 162     	147-32-4455            
268     	John Burns                     	87121 Albuquerque (Bernalillo county)                          	9169 543 623     	047-65-3334            
269     	John Burns                     	92105 San Diego (San Diego county)                             	5815 745 379     	374-16-7030            
270     	John Burns                     	949 Toa Baja (Toa Baja county)                                 	8068 068 821     	280-27-5797            
271     	John Burton                    	10128 New York City (New York county)                          	3564 371 689     	661-82-9092            
272     	John Burton                    	85008 Phoenix (Maricopa county)                                	3465 196 414     	434-63-3978            
273     	John Bush                      	10472 Bronx (Bronx county)                                     	6382 783 195     	640-44-1033            
274     	John Bush                      	11220 Brooklyn (Kings county)                                  	1701 482 122     	302-55-6629            
275     	John Bush                      	30040 Cumming (Forsyth county)                                 	3695 114 296     	276-98-9354            
276     	John Bush                      	33458 Jupiter (Palm Beach county)                              	9044 765 615     	866-56-2092            
277     	John Bush                      	37064 Franklin (Williamson county)                             	3712 083 783     	352-45-7441            
278     	John Butler                    	10128 New York City (New York county)                          	1671 509 595     	224-98-2527            
279     	John Butler                    	30127 Powder Springs (Cobb county)                             	5687 004 835     	834-97-4985            
280     	John Butler                    	60641 Chicago (Cook county)                                    	7324 474 278     	836-63-5300            
281     	John Butler                    	77450 Katy (Harris county)                                     	2198 824 983     	399-73-2448            
282     	John Butler                    	91732 El Monte (Los Angeles county)                            	3434 209 835     	105-94-3977            
283     	John Butler                    	92509 Riverside (Riverside county)                             	9752 404 138     	948-28-0731            
284     	John Butler                    	93905 Salinas (Monterey county)                                	8637 785 807     	656-67-2698            
285     	John Butler                    	95355 Modesto (Stanislaus county)                              	4503 093 139     	750-82-5813            
286     	John Byrd                      	11226 Brooklyn (Kings county)                                  	9406 488 133     	166-44-4769            
287     	John Byrd                      	77346 Humble (Harris county)                                   	8676 486 507     	275-46-7187            
288     	John Cabrera                   	92115 San Diego (San Diego county)                             	1620 509 510     	157-27-7098            
289     	John Cabrera                   	92154 San Diego (San Diego county)                             	1934 875 862     	708-71-8145            
290     	John Cabrera                   	93065 Simi Valley (Ventura county)                             	4833 407 586     	778-84-4184            
291     	John Cabrera                   	95823 Sacramento (Sacramento county)                           	5381 576 237     	901-29-3430            
292     	John Cain                      	27610 Raleigh (Wake county)                                    	1604 788 766     	894-81-9788            
293     	John Calderon                  	63376 St. Peters (St. Charles county)                          	2024 989 913     	068-57-4809            
294     	John Calderon                  	94538 Fremont (Alameda county)                                 	7187 096 534     	920-41-0424            
295     	John Caldwell                  	48197 Ypsilanti (Washtenaw county)                             	4018 489 138     	631-37-8752            
296     	John Calhoun                   	92336 Fontana (San Bernardino county)                          	8138 739 022     	820-93-0685            
297     	John Callahan                  	956 Bayamon (Bayamon county)                                   	8596 683 175     	880-43-0232            
298     	John Campbell                  	11201 Brooklyn (Kings county)                                  	4992 054 863     	009-89-4056            
299     	John Campbell                  	11230 Brooklyn (Kings county)                                  	2585 424 786     	953-08-2027            
300     	John Campbell                  	11372 Jackson Heights (Queens county)                          	2595 881 280     	720-15-2197            
301     	John Campbell                  	11717 Brentwood (Suffolk county)                               	9401 499 295     	452-75-0745            
302     	John Campbell                  	17603 Lancaster (Lancaster county)                             	1755 588 499     	821-81-7606            
303     	John Campbell                  	23322 Chesapeake (Chesapeake City county)                      	9652 206 505     	700-45-7260            
304     	John Campbell                  	28027 Concord (Cabarrus county)                                	2404 408 339     	031-10-0425            
305     	John Campbell                  	30263 Newnan (Coweta county)                                   	4130 380 370     	001-58-2714            
306     	John Campbell                  	32210 Jacksonville (Duval county)                              	5999 603 847     	944-30-0901            
307     	John Campbell                  	33015 Hialeah (Miami-Dade county)                              	6268 574 213     	884-15-7923            
